size_sq_ft,propertyType,bedrooms,localityName,price,price_per_sqft
2000,Independent Floor,3,Greater Kailash,70000,35.0
1400,Independent Floor,2,Alaknanda,25000,17.857142857142858
1800,Independent Floor,2,South Extension 2,65000,36.111111111111114
1700,Apartment,3,Vasant Kunj,45000,26.470588235294116
2000,Apartment,2,Vasant Kunj,90000,45.0
1200,Apartment,2,Vasant Kunj,32000,26.666666666666668
1150,Apartment,2,Vasant Kunj,35000,30.434782608695652
1300,Apartment,3,Saket,21000,16.153846153846153
900,Apartment,2,Saket,13000,14.444444444444445
900,Apartment,2,Saket,16000,17.77777777777778
900,Apartment,2,Saket,14000,15.555555555555555
4500,Independent House,5,Chattarpur,350000,77.77777777777777
1100,Independent Floor,2,Greater Kailash,35000,31.818181818181817
1800,Independent Floor,3,Greater kailash 1,55000,30.555555555555557
825,Independent Floor,3,Malviya Nagar,45000,54.54545454545455
1350,Independent Floor,3,East of Kailash,37000,27.40740740740741
900,Independent Floor,2,East of Kailash,17500,19.444444444444443
1600,Independent Floor,3,Alaknanda,45000,28.125
2800,Independent Floor,3,Safdarjung Enclave,130000,46.42857142857143
1950,Independent Floor,3,Defence Colony,95000,48.717948717948715
1800,Independent Floor,2,East of Kailash,37000,20.555555555555557
2700,Independent Floor,2,Defence Colony,75000,27.77777777777778
1800,Independent Floor,3,Kalkaji,45000,25.0
1500,Apartment,3,Alaknanda,50000,33.333333333333336
2000,Independent Floor,3,Vasant Vihar,80000,40.0
1800,Independent Floor,2,East of Kailash,45000,25.0
1800,Independent Floor,3,East of Kailash,60000,33.333333333333336
2700,Independent Floor,3,Vasant Kunj,100000,37.03703703703704
2700,Independent Floor,3,Vasant Vihar,100000,37.03703703703704
1600,Independent Floor,2,East of Kailash,45000,28.125
1950,Independent Floor,2,Defence Colony,90000,46.15384615384615
1850,Independent Floor,3,Greater kailash 1,55000,29.72972972972973
2750,Independent Floor,3,Panchsheel Park,100000,36.36363636363637
4500,Independent Floor,4,Panchsheel Park,160000,35.55555555555556
895,Independent Floor,2,Chattarpur,15500,17.318435754189945
1200,Apartment,2,Vasant Kunj,34000,28.333333333333332
2200,Apartment,4,Vasant Kunj,75000,34.09090909090909
1600,Apartment,3,Vasant Kunj,48000,30.0
1500,Apartment,2,Vasant Kunj,39000,26.0
1200,Independent Floor,2,Gautam Nagar,55000,45.833333333333336
3000,Independent Floor,4,Greater Kailash,150000,50.0
2350,Independent Floor,3,East of Kailash,70000,29.78723404255319
2200,Independent Floor,3,South Extension 2,75000,34.09090909090909
1900,Independent Floor,2,Greater kailash 1,45000,23.68421052631579
1800,Independent Floor,2,Lajpat Nagar III,46000,25.555555555555557
2700,Independent Floor,2,Kalkaji,45000,16.666666666666668
1800,Independent Floor,3,Malviya Nagar,50000,27.77777777777778
2700,Independent Floor,3,Saket,100000,37.03703703703704
2000,Independent Floor,3,Safdarjung Enclave,80000,40.0
2200,Apartment,3,Vasant Vihar,80000,36.36363636363637
1800,Apartment,2,Vasant Kunj,65000,36.111111111111114
2200,Apartment,4,Vasant Kunj,65000,29.545454545454547
1800,Apartment,2,Vasant Kunj,38000,21.11111111111111
950,Apartment,2,Vasant Kunj,32000,33.68421052631579
2200,Independent Floor,3,Chattarpur,33000,15.0
900,Independent Floor,2,Neb Sarai,17500,19.444444444444443
900,Independent Floor,2,Sainik Farms,20000,22.22222222222222
3600,Independent Floor,4,Sainik Farms,30000,8.333333333333334
3600,Independent Floor,3,Sainik Farms,23000,6.388888888888889
900,Independent Floor,2,Sainik Farms,15000,16.666666666666668
900,Independent Floor,2,Sainik Farms,16000,17.77777777777778
1800,Independent Floor,3,Sainik Farms,27500,15.277777777777779
1500,Independent Floor,3,Sainik Farms,30000,20.0
900,Independent Floor,2,Sainik Farms,22000,24.444444444444443
3600,Independent Floor,3,Saket,80000,22.22222222222222
900,Independent Floor,2,Sainik Farms,16000,17.77777777777778
900,Independent Floor,2,Sainik Farms,20000,22.22222222222222
900,Independent Floor,2,Sainik Farms,17000,18.88888888888889
3600,Independent Floor,3,Saket,26000,7.222222222222222
900,Independent Floor,2,Sainik Farms,17000,18.88888888888889
900,Independent Floor,2,Sainik Farms,26000,28.88888888888889
900,Independent Floor,2,Neb Sarai,15000,16.666666666666668
3600,Independent Floor,3,Sainik Farms,25000,6.944444444444445
900,Independent Floor,2,Sainik Farms,17000,18.88888888888889
1500,Independent Floor,3,Sainik Farms,30000,20.0
900,Independent Floor,2,Saket,42000,46.666666666666664
900,Independent Floor,2,Neb Sarai,10500,11.666666666666666
900,Independent Floor,2,Neb Sarai,12000,13.333333333333334
900,Independent Floor,2,Neb Sarai,14000,15.555555555555555
1200,Independent Floor,2,Sainik Farms,23000,19.166666666666668
900,Independent Floor,2,Neb Sarai,13000,14.444444444444445
900,Independent Floor,2,Sainik Farms,17000,18.88888888888889
4000,Independent Floor,4,Saket,90000,22.5
900,Independent Floor,2,Sainik Farms,18000,20.0
3600,Independent Floor,3,Sainik Farms,22000,6.111111111111111
1500,Independent Floor,2,Saket,21000,14.0
900,Independent Floor,2,Neb Sarai,18000,20.0
900,Independent Floor,2,Sainik Farms,16000,17.77777777777778
3600,Independent Floor,3,Sainik Farms,25000,6.944444444444445
1200,Independent Floor,2,Neb Sarai,12000,10.0
900,Independent Floor,2,Neb Sarai,11000,12.222222222222221
1800,Independent Floor,2,Sainik Farms,18500,10.277777777777779
1000,Independent Floor,2,Neb Sarai,12000,12.0
600,Independent Floor,2,Chattarpur,10000,16.666666666666668
900,Apartment,2,Chattarpur,18000,20.0
1100,Independent Floor,2,Chattarpur,18000,16.363636363636363
1800,Independent Floor,3,Chattarpur,25000,13.88888888888889
900,Independent Floor,2,Chattarpur,10000,11.11111111111111
1500,Independent Floor,3,Chattarpur,20000,13.333333333333334
1000,Independent Floor,2,Chattarpur,16500,16.5
1000,Independent Floor,2,Chattarpur,15500,15.5
1600,Independent Floor,3,Chattarpur,19000,11.875
2200,Independent Floor,3,Chattarpur,25000,11.363636363636363
900,Independent Floor,3,Chattarpur,13000,14.444444444444445
900,Independent Floor,2,Chattarpur,12000,13.333333333333334
850,Independent Floor,2,Chattarpur,12000,14.117647058823529
1300,Independent Floor,3,Chattarpur,18000,13.846153846153847
1400,Independent Floor,3,Chattarpur,22000,15.714285714285714
900,Independent Floor,2,Chattarpur,10500,11.666666666666666
2000,Independent Floor,3,Chattarpur,23000,11.5
1000,Independent Floor,2,Chattarpur,16000,16.0
900,Independent Floor,2,Chattarpur,17000,18.88888888888889
1300,Independent Floor,3,Chattarpur,25000,19.23076923076923
1300,Independent Floor,3,Chattarpur,28000,21.53846153846154
1100,Independent Floor,3,Chattarpur,21000,19.09090909090909
2200,Independent Floor,4,Chattarpur,30000,13.636363636363637
1000,Independent Floor,2,Chattarpur,10500,10.5
850,Independent Floor,2,Chattarpur,13000,15.294117647058824
1000,Independent Floor,2,Chattarpur,16000,16.0
1600,Independent Floor,3,Chattarpur,22000,13.75
1800,Independent Floor,3,Chattarpur,28000,15.555555555555555
1000,Independent Floor,2,Chattarpur,16000,16.0
1600,Independent Floor,3,Chattarpur,21000,13.125
4500,Independent Floor,4,Hauz Khas,200000,44.44444444444444
2000,Independent Floor,3,Greater kailash 1,70000,35.0
5400,Independent Floor,4,Vasant Vihar,330000,61.111111111111114
4500,Independent Floor,4,other,325000,72.22222222222223
3600,Independent Floor,4,Anand Niketan,170000,47.22222222222222
2000,Independent Floor,4,Hauz Khas,130000,65.0
2700,Independent Floor,4,Green Park,130000,48.148148148148145
2000,Independent Floor,4,Safdarjung Enclave,120000,60.0
3600,Independent Floor,3,other,175000,48.611111111111114
2000,Independent Floor,3,Anand Niketan,80000,40.0
2700,Independent Floor,4,Greater kailash 1,110000,40.74074074074074
3600,Independent Floor,4,Anand Niketan,155000,43.05555555555556
2700,Independent Floor,3,Anand Niketan,130000,48.148148148148145
5400,Independent Floor,4,Hauz Khas,150000,27.77777777777778
2700,Independent Floor,3,Safdarjung Enclave,125000,46.2962962962963
2900,Independent Floor,3,Defence Colony,200000,68.96551724137932
2200,Independent Floor,3,Malviya Nagar,80000,36.36363636363637
2700,Independent Floor,3,Gulmohar park,120000,44.44444444444444
4680,Independent Floor,4,Vasant Vihar,250000,53.41880341880342
1125,Independent Floor,2,Safdarjung Enclave,45000,40.0
1125,Independent Floor,2,Saket,42000,37.333333333333336
1350,Independent Floor,2,Saket,48000,35.55555555555556
2200,Apartment,4,Vasant Kunj,65000,29.545454545454547
2000,Apartment,3,Vasant Kunj,65000,32.5
2000,Apartment,3,Vasant Kunj,55000,27.5
600,Independent Floor,2,Gautam Nagar,26000,43.333333333333336
900,Independent Floor,2,Neb Sarai,17000,18.88888888888889
1800,Independent Floor,3,Sainik Farms,35000,19.444444444444443
800,Independent Floor,2,Malviya Nagar,60000,75.0
900,Independent Floor,2,Chattarpur,15000,16.666666666666668
2500,Independent Floor,4,Hauz Khas,200000,80.0
4000,Independent Floor,4,Vasant Vihar,450000,112.5
900,Independent Floor,2,Gautam Nagar,25000,27.77777777777778
900,Independent Floor,2,Gautam Nagar,30000,33.333333333333336
1800,Independent Floor,3,Safdarjung Enclave,80000,44.44444444444444
1800,Independent Floor,2,Jangpura,60000,33.333333333333336
2000,Independent Floor,3,Green Park,80000,40.0
2700,Independent Floor,3,Green Park,100000,37.03703703703704
1150,Independent Floor,2,Chattarpur,16000,13.91304347826087
850,Independent Floor,2,Chattarpur,16000,18.823529411764707
1100,Independent Floor,2,Chattarpur,15000,13.636363636363637
900,Independent Floor,2,Malviya Nagar,30000,33.333333333333336
1125,Independent Floor,2,Malviya Nagar,31000,27.555555555555557
1125,Apartment,3,Malviya Nagar,45000,40.0
1125,Independent Floor,2,Malviya Nagar,35000,31.11111111111111
900,Independent Floor,2,Malviya Nagar,26000,28.88888888888889
900,Apartment,2,Malviya Nagar,28000,31.11111111111111
900,Independent Floor,2,Malviya Nagar,28000,31.11111111111111
2200,Apartment,3,Vasant Kunj,65000,29.545454545454547
1100,Independent Floor,2,Gautam Nagar,25000,22.727272727272727
1900,Independent Floor,3,Sainik Farms,35000,18.42105263157895
900,Independent Floor,2,Neb Sarai,16000,17.77777777777778
900,Independent Floor,2,Sainik Farms,20000,22.22222222222222
3000,Independent Floor,3,Sainik Farms,27000,9.0
900,Independent Floor,2,Sainik Farms,20000,22.22222222222222
800,Independent Floor,2,Neb Sarai,20000,25.0
1130,Independent Floor,2,Sainik Farms,20000,17.699115044247787
900,Independent Floor,2,Sainik Farms,18000,20.0
900,Independent Floor,2,Sainik Farms,25000,27.77777777777778
900,Independent Floor,2,Sainik Farms,19000,21.11111111111111
900,Independent Floor,2,Neb Sarai,14000,15.555555555555555
1400,Independent Floor,3,Sainik Farms,24000,17.142857142857142
900,Independent Floor,2,Sainik Farms,18000,20.0
1200,Independent Floor,2,Neb Sarai,13000,10.833333333333334
900,Independent Floor,2,Chattarpur,14000,15.555555555555555
1100,Independent Floor,2,Chattarpur,16500,15.0
1500,Apartment,3,Vasant Kunj,42000,28.0
1000,Apartment,2,Vasant Kunj,38000,38.0
1050,Apartment,2,Malviya Nagar,26000,24.761904761904763
1400,Apartment,3,Vasant Kunj,35000,25.0
1000,Apartment,2,Vasant Kunj,34000,34.0
1000,Independent House,2,other,18000,18.0
1000,Independent House,3,Chattarpur,20000,20.0
1500,Independent House,3,Chattarpur,20000,13.333333333333334
800,Independent House,2,Chattarpur,15000,18.75
900,Apartment,2,Chattarpur,14000,15.555555555555555
900,Apartment,2,Maidan Garhi,11000,12.222222222222221
1600,Independent Floor,3,Chattarpur,19000,11.875
2200,Independent House,3,Chattarpur,25000,11.363636363636363
900,Apartment,2,Vasant Kunj,36000,40.0
500,Independent Floor,2,Gautam Nagar,24000,48.0
1250,Independent Floor,2,Malviya Nagar,24000,19.2
2700,Independent Floor,4,Malviya Nagar,100000,37.03703703703704
900,Independent Floor,2,Malviya Nagar,29000,32.22222222222222
1800,Independent Floor,3,Malviya Nagar,65000,36.111111111111114
1200,Independent Floor,2,Malviya Nagar,32000,26.666666666666668
1400,Independent Floor,3,Saket,65000,46.42857142857143
1250,Independent Floor,3,Malviya Nagar,35000,28.0
900,Independent Floor,2,Malviya Nagar,45000,50.0
1800,Independent Floor,3,Malviya Nagar,45000,25.0
900,Independent Floor,2,Malviya Nagar,28000,31.11111111111111
1450,Independent Floor,3,Malviya Nagar,40000,27.586206896551722
1150,Independent Floor,2,Malviya Nagar,32000,27.82608695652174
1150,Independent Floor,2,Malviya Nagar,30000,26.08695652173913
4500,Independent Floor,4,Panchsheel Park,150000,33.333333333333336
900,Independent Floor,2,Malviya Nagar,35000,38.888888888888886
900,Independent Floor,2,Malviya Nagar,34000,37.77777777777778
900,Independent Floor,2,Malviya Nagar,36000,40.0
1800,Independent Floor,3,Malviya Nagar,58000,32.22222222222222
900,Independent Floor,2,Malviya Nagar,27500,30.555555555555557
1150,Independent Floor,3,Malviya Nagar,35000,30.434782608695652
1800,Independent Floor,3,Malviya Nagar,56000,31.11111111111111
1250,Independent Floor,2,Malviya Nagar,30000,24.0
1250,Independent Floor,3,Malviya Nagar,31000,24.8
1250,Independent Floor,2,Malviya Nagar,35000,28.0
700,Independent Floor,2,Malviya Nagar,23000,32.857142857142854
1250,Independent Floor,3,Malviya Nagar,34500,27.6
1800,Apartment,3,Lajpat Nagar,70000,38.888888888888886
1500,Apartment,2,Lajpat Nagar,36000,24.0
1800,Apartment,3,Lajpat Nagar,60000,33.333333333333336
1450,Independent Floor,3,Kalkaji,60000,41.37931034482759
900,Independent Floor,2,Malviya Nagar,27000,30.0
1000,Independent Floor,2,Gautam Nagar,20000,20.0
900,Independent Floor,2,Gautam Nagar,25000,27.77777777777778
900,Independent Floor,2,Lajpat Nagar,39000,43.333333333333336
1485,Independent Floor,3,Chattarpur,22000,14.814814814814815
890,Independent Floor,2,Chattarpur,15500,17.415730337078653
895,Independent Floor,2,Chattarpur,15000,16.75977653631285
1485,Independent Floor,3,Chattarpur,23000,15.488215488215488
1645,Independent Floor,3,Chattarpur,24000,14.589665653495441
1485,Independent Floor,3,Chattarpur,21000,14.141414141414142
960,Independent Floor,2,Chattarpur,16000,16.666666666666668
915,Independent Floor,2,Chattarpur,16000,17.48633879781421
880,Independent Floor,2,Chattarpur,15000,17.045454545454547
1585,Independent Floor,3,Chattarpur,23000,14.511041009463723
1480,Independent Floor,3,Chattarpur,23000,15.54054054054054
880,Independent Floor,2,Chattarpur,15500,17.613636363636363
800,Apartment,2,Chattarpur,15000,18.75
650,Independent House,2,Chattarpur,14000,21.53846153846154
800,Independent House,2,Chattarpur,16000,20.0
1300,Independent House,3,Chattarpur,24000,18.46153846153846
800,Independent House,2,Chattarpur,17000,21.25
900,Independent Floor,2,Chattarpur,10500,11.666666666666666
1800,Apartment,2,Greater kailash 1,60000,33.333333333333336
900,Independent Floor,2,Lajpat Nagar II,42000,46.666666666666664
1800,Independent Floor,3,Defence Colony,130000,72.22222222222223
1800,Independent Floor,3,Greater kailash 1,90000,50.0
3000,Apartment,3,Defence Colony,175000,58.333333333333336
3000,Apartment,3,Defence Colony,150000,50.0
2000,Apartment,3,Greater kailash 1,80000,40.0
2700,Apartment,3,Greater kailash 1,95000,35.18518518518518
2000,Apartment,4,Defence Colony,100000,50.0
1800,Apartment,3,Defence Colony,100000,55.55555555555556
2000,Apartment,3,Defence Colony,85000,42.5
1500,Apartment,2,Greater Kailash,70000,46.666666666666664
900,Independent Floor,2,Lajpat Nagar,32000,35.55555555555556
1800,Apartment,3,Lajpat Nagar,48000,26.666666666666668
3000,Apartment,3,Greater Kailash,120000,40.0
3000,Independent Floor,3,Defence Colony,130000,43.333333333333336
3000,Apartment,3,Defence Colony,120000,40.0
900,Independent Floor,2,Lajpat Nagar II,40000,44.44444444444444
700,Independent House,2,Chattarpur,13000,18.571428571428573
1300,Independent Floor,3,Chattarpur,17500,13.461538461538462
1550,Independent Floor,3,Chattarpur,20000,12.903225806451612
1300,Apartment,3,Chattarpur,17000,13.076923076923077
850,Apartment,2,Chattarpur,13500,15.882352941176471
1350,Apartment,3,Chattarpur,22000,16.296296296296298
750,Apartment,2,Chattarpur,14000,18.666666666666668
1200,Independent House,2,Chattarpur,25000,20.833333333333332
750,Independent House,2,Chattarpur,15000,20.0
1300,Independent House,2,Chattarpur,27000,20.76923076923077
800,Independent House,3,Chattarpur,19000,23.75
1250,Apartment,3,Chattarpur,22000,17.6
1100,Independent House,2,Chattarpur,15000,13.636363636363637
700,Independent House,2,Chattarpur,14500,20.714285714285715
800,Apartment,2,Chattarpur,13000,16.25
900,Independent House,2,Chattarpur,24000,26.666666666666668
1300,Independent House,4,Chattarpur,25000,19.23076923076923
750,Independent House,2,Chattarpur,16000,21.333333333333332
1260,Apartment,3,Chattarpur,20000,15.873015873015873
900,Apartment,2,Chattarpur,11500,12.777777777777779
1200,Independent House,3,Chattarpur,25000,20.833333333333332
900,Independent House,3,Chattarpur,20000,22.22222222222222
800,Independent House,2,Chattarpur,16000,20.0
1100,Independent Floor,3,Chattarpur,15000,13.636363636363637
900,Independent Floor,2,Chattarpur,13000,14.444444444444445
1200,Apartment,2,Chattarpur,17000,14.166666666666666
1600,Independent Floor,3,Chattarpur,25000,15.625
